created_date,deliverey_category_id,weekday,first_created_at,time_bucket,total_distance,sum_product,source_latitude,source_longitude,destination_latitude,destination_longitude,final_customer_fare,final_biker_fare,first_customer_fare,hyper_ack
11/4/2022,0,5,2022-11-04 14:27:48+00:00,107,2.8601,3,36.83589172,52.01012802,37.82555008,53.00024033,680000,550000,270000,1
8/13/2022,0,6,2022-08-13 16:52:42+00:00,128,1.2673,3,33.63117218,52.67557907,34.63254929,53.682724,170000,170000,170000,1
7/2/2022,0,6,2022-07-02 10:32:04+00:00,90,0.4024,1,36.81243896,51.99227905,37.81200027,52.98860168,420000,420000,210000,1
11/14/2022,0,1,2022-11-14 18:12:06+00:00,130,3.7722,1,36.84814453,51.92116547,37.83200836,52.9392662,640000,640000,320000,1
7/29/2022,4,5,2022-07-29 07:09:29+00:00,69,1.0729,1,33.61452103,52.67434311,34.61405945,53.6782341,320000,160000,160000,1
10/18/2022,4,2,2022-10-18 18:06:51+00:00,129,7.1809,1,33.65684509,52.71443176,34.66872406,53.72998428,750000,380000,380000,1
10/13/2022,4,4,2022-10-13 18:11:05+00:00,130,7.1165,1,33.65684509,52.71443176,34.66924286,53.73029327,750000,370000,370000,1
7/29/2022,4,5,2022-07-29 11:20:15+00:00,95,1.9743,1,33.61452103,52.67434311,34.60305023,53.67523956,360000,200000,180000,1
9/5/2022,4,1,2022-09-05 09:09:30+00:00,81,3.5836,1,32.87980652,55.30289078,33.89846802,56.31451416,590000,470000,300000,1
9/24/2022,0,6,2022-09-24 12:57:03+00:00,98,1.4725,1,36.80660629,51.89902496,37.81605911,52.90624619,460000,230000,230000,1
8/10/2022,0,3,2022-08-10 10:30:21+00:00,90,2.0696,1,36.85850143,51.96961594,37.86731339,52.95983124,490000,270000,240000,1
9/10/2022,0,6,2022-09-10 18:41:25+00:00,139,4.7939,4,36.71222687,51.98510742,37.69067383,52.97641373,390000,390000,390000,1
9/23/2022,0,5,2022-09-23 13:45:50+00:00,103,1.3002,1,36.83103561,51.94509125,37.82865906,52.95345688,450000,450000,230000,1
10/1/2022,0,6,2022-10-01 12:35:26+00:00,96,2.4606,5,36.79898453,51.90349579,37.80098724,52.91057968,260000,260000,260000,1
10/31/2022,0,1,2022-10-31 17:20:32+00:00,125,4.2475,4,36.71215057,51.9852829,37.69764328,53.00355148,350000,350000,350000,1
11/10/2022,0,4,2022-11-10 19:06:04+00:00,135,2.3351,4,36.85350418,51.9825325,37.86574173,52.96652985,550000,510000,250000,1
11/5/2022,0,6,2022-11-05 08:17:43+00:00,70,1.9357,3,39.08964539,47.28096008,40.08734512,48.293293,250000,250000,180000,1
9/4/2022,0,7,2022-09-04 13:53:23+00:00,110,1.913,2,36.82049179,51.99120331,37.82555008,53.00024033,480000,480000,240000,1
8/6/2022,0,6,2022-08-06 09:32:18+00:00,84,8.643,3,35.6335907,51.84072876,36.61078644,52.83324051,810000,470000,240000,1
10/2/2022,0,7,2022-10-02 19:51:26+00:00,140,2.7797,2,36.83291245,52.01471329,37.81459427,53.00960541,380000,380000,270000,1
10/14/2022,0,5,2022-10-14 11:35:34+00:00,90,2.8479,1,36.86346054,51.96217346,37.86000824,52.95274734,300000,300000,270000,1
11/1/2022,0,2,2022-11-01 14:47:39+00:00,109,3.3997,1,36.83052826,51.99557495,37.83715057,53.01807022,330000,330000,300000,1
10/2/2022,0,7,2022-10-02 08:21:04+00:00,71,3.0208,3,36.80363464,51.97449493,37.81322861,52.96454239,560000,560000,280000,1
8/6/2022,0,6,2022-08-06 11:27:13+00:00,95,2.565,2,36.83876801,51.99858856,37.83149338,53.00119019,320000,320000,230000,1
9/12/2022,0,1,2022-09-12 15:29:03+00:00,119,1.6784,4,35.33943176,48.07761383,36.33058548,49.06616592,230000,230000,230000,1
9/8/2022,0,4,2022-09-08 14:46:23+00:00,115,4.0082,3,36.82078934,51.99026871,37.80402374,52.979496,660000,530000,330000,1
8/18/2022,0,4,2022-08-18 18:23:59+00:00,137,2.1976,10,37.8343277,55.4264183,38.84511566,56.4242363,370000,370000,370000,1
8/9/2022,0,2,2022-08-09 10:18:03+00:00,88,1.2429,2,39.06492615,47.3571434,40.05752182,48.35724258,160000,160000,150000,1
9/6/2022,0,2,2022-09-06 11:51:57+00:00,98,4.0323,8,36.85181046,51.99494934,37.83399963,53.01499939,370000,370000,330000,1
7/28/2022,4,4,2022-07-28 14:31:09+00:00,114,0.3883,4,33.66446304,52.65157318,34.66662598,53.65066147,320000,160000,160000,1
10/18/2022,0,2,2022-10-18 10:05:09+00:00,81,1.4404,2,37.56713104,54.0680809,38.57806778,55.0664444,360000,180000,180000,1
8/1/2022,4,1,2022-08-01 09:33:27+00:00,84,28.018,4,30.63724327,53.47661591,31.5860157,54.56938553,1550000,860000,860000,1
10/10/2022,0,1,2022-10-10 18:59:50+00:00,134,6.7236,6,37.6961937,53.62586975,38.68841171,54.59844208,860000,460000,460000,1
7/28/2022,4,4,2022-07-28 10:11:58+00:00,88,3.5719,2,35.60487366,51.8817215,36.6143074,52.88301468,390000,200000,200000,1
8/10/2022,4,3,2022-08-10 07:20:14+00:00,71,1.6072,2,33.63504791,52.67553329,34.63303757,53.69194031,340000,170000,170000,1
7/27/2022,4,3,2022-07-27 09:59:40+00:00,86,0.1697,4,37.35372543,60.57580948,38.35393906,61.57434082,320000,160000,160000,1
10/18/2022,4,2,2022-10-18 17:37:51+00:00,126,2.4409,4,33.68281937,52.71919632,34.67843628,53.73399353,400000,200000,200000,1
10/16/2022,4,7,2022-10-16 09:20:59+00:00,77,5.5045,1,32.33781052,49.68180466,33.31498528,50.68325043,690000,350000,350000,1
10/29/2022,4,6,2022-10-29 17:02:04+00:00,123,1.8798,1,36.83520126,52.01604843,37.83889771,53.01621628,790000,440000,440000,1
6/30/2022,4,4,2022-06-30 12:10:13+00:00,100,4.1578,2,37.35612869,60.52897263,38.36383438,61.5364151,510000,280000,280000,1
8/28/2022,4,7,2022-08-28 05:09:23+00:00,57,4.1101,3,32.32154274,49.68245316,33.30190849,50.67491913,710000,300000,280000,1
11/3/2022,4,4,2022-11-03 09:12:37+00:00,76,0.9207,4,33.64077377,52.65360641,34.63700104,53.65299988,320000,160000,160000,1
8/1/2022,4,1,2022-08-01 09:03:02+00:00,81,2.8477,3,39.0621376,47.27072525,40.08003998,48.26316071,430000,210000,210000,1
10/22/2022,4,6,2022-10-22 14:47:13+00:00,109,2.7515,3,30.6849575,53.47120667,31.70109177,54.47682571,370000,200000,180000,1
9/3/2022,4,6,2022-09-03 15:20:51+00:00,119,3.9789,2,32.29211426,49.62179184,33.27799988,50.61299896,540000,320000,270000,1
9/23/2022,0,5,2022-09-23 16:55:39+00:00,122,2.0879,2,36.82021713,51.97058105,37.82457733,52.95976257,490000,340000,240000,1
9/16/2022,4,5,2022-09-16 17:55:48+00:00,134,2.191,4,32.29810715,49.6075325,33.28866577,50.61841965,420000,410000,410000,1
7/5/2022,4,2,2022-07-05 15:59:59+00:00,122,0.956,2,32.29570007,49.7237854,33.29273987,50.72817993,300000,210000,180000,1
8/21/2022,4,7,2022-08-21 18:01:19+00:00,135,0.6724,1,38.28472137,50.57432175,39.28017807,51.57556915,410000,200000,200000,1
9/8/2022,4,4,2022-09-08 09:10:52+00:00,82,2.4173,1,35.65235901,51.89501953,36.66072464,52.88851166,300000,190000,160000,1
8/18/2022,0,4,2022-08-18 07:45:13+00:00,73,0.7641,1,36.82421875,51.94752121,37.8208046,52.95069504,440000,440000,220000,1
10/20/2022,4,4,2022-10-20 16:25:36+00:00,119,0.8178,1,33.63375092,52.68624496,34.63614655,53.687603,320000,160000,160000,1
10/3/2022,4,1,2022-10-03 18:43:11+00:00,133,0.3951,1,39.07456589,47.25691986,40.07509995,48.25531006,280000,140000,140000,1
11/1/2022,4,2,2022-11-01 07:39:54+00:00,66,3.2486,7,36.69633865,51.96810532,37.69710922,52.9908905,580000,290000,290000,1
8/15/2022,4,1,2022-08-15 14:03:10+00:00,111,1.3713,6,39.06774902,47.30504227,40.06619263,48.31676483,310000,170000,150000,1
9/10/2022,4,6,2022-09-10 08:59:48+00:00,80,1.8832,7,32.29062843,49.64157104,33.29729462,50.64170456,400000,200000,200000,1
7/3/2022,4,7,2022-07-03 04:43:10+00:00,55,4.0643,7,33.66221619,52.71921158,34.64476395,53.70105362,400000,260000,260000,1
10/29/2022,4,6,2022-10-29 17:55:20+00:00,128,1.3039,3,30.68006516,53.45184326,31.68639565,54.45205307,290000,200000,150000,1
9/3/2022,4,6,2022-09-03 09:07:11+00:00,81,4.1922,5,37.35612869,60.52897263,38.36222458,61.54603577,540000,170000,170000,1
10/6/2022,4,4,2022-10-06 10:14:06+00:00,82,3.0672,3,30.62649918,53.51209641,31.61613846,54.49868011,390000,190000,190000,1
10/8/2022,0,6,2022-10-08 14:39:09+00:00,108,2.3042,2,35.07347488,50.6750946,36.08585739,51.67136383,760000,380000,380000,1
8/3/2022,0,3,2022-08-03 12:12:38+00:00,100,3.8989,2,39.22937012,49.27196503,40.22147751,50.29700851,870000,520000,470000,1
7/25/2022,4,1,2022-07-25 07:10:40+00:00,70,2.5831,2,32.85231972,55.38193893,33.87184525,56.37737656,490000,340000,240000,1
11/14/2022,4,1,2022-11-14 16:40:57+00:00,121,1.0864,1,30.62780952,53.53408813,31.63226891,54.53848267,280000,140000,140000,1
7/25/2022,4,1,2022-07-25 10:12:52+00:00,88,1.015,1,37.31384277,60.60514069,38.31109238,61.59800339,320000,160000,160000,1
7/3/2022,0,7,2022-07-03 15:38:39+00:00,120,2.2022,1,31.27379227,58.07271576,32.28829765,59.07197189,260000,260000,260000,1
7/30/2022,4,6,2022-07-30 08:35:47+00:00,78,0.7361,1,38.51213837,46.04198074,39.50810242,47.04413605,340000,170000,170000,1
8/12/2022,4,5,2022-08-12 16:38:37+00:00,126,1.8394,6,37.29731369,60.52336502,38.30591202,61.53268814,350000,250000,180000,1
8/25/2022,4,4,2022-08-25 04:53:39+00:00,56,4.1172,4,33.63117218,52.67557907,34.6459465,53.65564728,530000,260000,260000,1
9/15/2022,0,4,2022-09-15 15:43:42+00:00,121,3.5299,3,35.10183716,50.67589569,36.07868195,51.67467499,850000,450000,450000,1
8/21/2022,4,7,2022-08-21 07:20:00+00:00,71,1.3436,3,38.272892,50.59303665,39.26367569,51.59403229,410000,210000,210000,1
9/13/2022,4,2,2022-09-12 19:13:08+00:00,142,1.5238,7,33.66690063,52.71087265,34.6777916,53.71157837,340000,400000,170000,1
10/15/2022,4,6,2022-10-15 10:46:24+00:00,85,2.1053,9,30.62901878,53.55091095,31.63242722,54.53508377,330000,160000,160000,1
8/7/2022,4,7,2022-08-07 09:54:37+00:00,86,1.6635,3,39.0410347,47.37103271,40.03009033,48.37930679,330000,170000,170000,1
8/1/2022,4,1,2022-08-01 16:25:17+00:00,125,3.2697,2,37.27882385,51.00609589,38.26095581,51.99297714,400000,210000,210000,1
9/7/2022,4,3,2022-09-07 09:38:43+00:00,84,1.4338,2,39.05628967,47.23223877,40.05358887,48.22473907,310000,190000,160000,1
9/21/2022,4,3,2022-09-21 09:00:24+00:00,81,0.3836,2,30.63259315,53.52209473,31.63090134,54.52549744,280000,140000,140000,1
9/9/2022,4,5,2022-09-09 09:51:25+00:00,86,0.5671,2,39.0410347,47.37103271,40.03753662,48.37491226,280000,200000,140000,1
7/12/2022,4,2,2022-07-12 15:50:03+00:00,122,3.6248,2,37.35215378,60.50368118,38.33890533,61.51596451,490000,270000,240000,1
9/19/2022,0,1,2022-09-19 18:20:18+00:00,137,4.1534,3,37.55070877,53.68211365,38.53916931,54.69912338,620000,450000,450000,1
9/10/2022,4,6,2022-09-10 15:04:53+00:00,117,1.82,4,37.31483459,60.48583603,38.31190491,61.49953079,350000,180000,180000,1
11/7/2022,4,1,2022-11-07 08:01:41+00:00,69,1.2241,5,30.58411026,53.60140991,31.57803154,54.60351181,290000,140000,140000,1
10/21/2022,4,5,2022-10-21 18:19:03+00:00,130,0.8402,1,30.58279037,53.53105164,31.57758331,54.53340912,280000,140000,140000,1
11/6/2022,4,7,2022-11-06 10:02:23+00:00,81,0.4539,1,30.58230972,53.53056717,31.58300018,54.52700043,280000,140000,140000,1
11/8/2022,4,2,2022-11-08 09:07:58+00:00,75,4.272,1,33.62269592,52.6557045,34.64064789,53.67008972,540000,270000,270000,1
7/27/2022,0,3,2022-07-27 16:03:09+00:00,123,2.1776,1,36.8523674,51.97707748,37.86257935,52.9635582,430000,260000,210000,1
10/10/2022,0,1,2022-10-10 12:12:56+00:00,94,3.9905,2,37.83109283,55.45633316,38.85238266,56.44585419,480000,480000,480000,1
8/19/2022,0,5,2022-08-19 16:58:09+00:00,128,1.4082,5,36.73184967,51.97999191,37.73913956,52.98498535,240000,230000,230000,1
10/2/2022,0,7,2022-10-02 09:13:52+00:00,76,1.8092,4,36.82445145,51.98781586,37.82781601,52.97472382,240000,240000,240000,1
10/2/2022,0,7,2022-10-02 09:02:32+00:00,75,6.7288,3,30.60318184,53.48152161,31.59012413,54.46414566,330000,330000,330000,1
9/4/2022,0,7,2022-09-04 16:26:38+00:00,125,1.9945,3,36.71712494,51.98654175,37.71107483,52.98587036,480000,480000,240000,1
7/19/2022,0,2,2022-07-19 15:19:49+00:00,118,1.9376,4,37.66918945,49.47293472,38.67999268,50.47395325,480000,480000,240000,1
8/19/2022,0,5,2022-08-19 08:51:41+00:00,80,1.5537,2,30.59620476,53.47924423,31.5998497,54.4862442,410000,300000,150000,1
11/1/2022,4,2,2022-11-01 14:33:46+00:00,108,4.4805,3,30.68432426,53.46752548,31.68961143,54.46175766,520000,250000,250000,1
7/10/2022,4,7,2022-07-10 08:17:44+00:00,76,3.8063,20,32.28742218,49.61352921,33.28053856,50.60702896,520000,260000,260000,1
7/27/2022,4,3,2022-07-27 14:34:53+00:00,114,3.7459,1,33.68944931,52.71345139,34.70807266,53.69696808,500000,250000,250000,1
9/3/2022,0,6,2022-09-03 17:57:14+00:00,134,1.0562,1,37.81222534,55.45358658,38.81077957,56.44796753,610000,300000,300000,1
7/21/2022,4,4,2022-07-21 13:06:46+00:00,105,1.7647,1,37.25977707,60.60678864,38.26272583,61.59640121,350000,180000,180000,1
8/3/2022,4,3,2022-08-03 08:31:34+00:00,78,2.752,3,30.62988281,53.5207901,31.64077759,54.51368332,370000,260000,180000,1
7/27/2022,4,3,2022-07-27 07:39:04+00:00,72,2.8237,2,37.30340958,60.57114029,38.28813553,61.56299973,430000,210000,210000,1
7/23/2022,0,6,2022-07-23 16:26:20+00:00,125,4.9255,4,36.82903671,51.95588684,37.81453705,52.94483948,640000,640000,320000,1
11/4/2022,0,5,2022-11-04 14:31:16+00:00,108,5.3252,1,37.27086258,60.63517761,38.27019501,61.6569252,1070000,630000,310000,1
9/7/2022,4,3,2022-09-07 09:29:40+00:00,83,0.5551,3,32.33699036,49.67430878,33.33955574,50.67570877,560000,290000,180000,1
7/7/2022,0,4,2022-07-07 17:59:10+00:00,134,3.4716,3,28.20226288,57.3499794,29.19164276,58.34141541,410000,410000,410000,1
9/20/2022,4,2,2022-09-20 07:08:33+00:00,69,3.9081,3,37.30340958,60.57114029,38.32644653,61.56439972,510000,260000,260000,1
9/4/2022,4,7,2022-09-04 07:01:36+00:00,69,2.8281,1,30.68498993,53.45613861,31.68834686,54.4640274,420000,180000,180000,1
8/31/2022,4,3,2022-08-31 15:16:11+00:00,118,2.6651,1,33.62303925,52.67196274,34.6416893,53.67790985,410000,210000,210000,1
7/9/2022,4,6,2022-07-09 04:11:36+00:00,52,3.1228,5,37.32880402,60.48781204,38.32164764,61.47186661,450000,320000,320000,1
9/29/2022,4,4,2022-09-29 13:36:29+00:00,102,2.2725,4,35.55018616,51.79164886,36.55425644,52.7989006,290000,210000,150000,1
8/2/2022,0,2,2022-08-02 12:29:34+00:00,101,4.1733,1,37.65619659,49.51515961,38.65504456,50.53857422,650000,520000,330000,1
7/27/2022,0,3,2022-07-27 11:39:32+00:00,96,2.1298,1,35.32984924,48.07400513,36.33111954,49.06410599,490000,250000,250000,1
10/1/2022,0,6,2022-10-01 12:53:54+00:00,98,2.526,3,33.7169342,52.66096878,34.72762299,53.64550018,200000,200000,200000,1
10/1/2022,0,6,2022-10-01 12:54:13+00:00,98,1.2408,4,32.34232712,49.67627335,33.34553719,50.68468857,180000,180000,180000,1
10/1/2022,0,6,2022-10-01 12:54:14+00:00,98,3.0418,4,30.61610603,53.50551605,31.62761497,54.5067215,190000,190000,190000,1
9/10/2022,0,6,2022-09-10 18:31:48+00:00,138,3.1675,4,33.70751572,52.67640305,34.71465302,53.70059967,230000,230000,230000,1
10/8/2022,0,6,2022-10-08 06:48:55+00:00,61,2.9461,4,37.31085968,60.47179031,38.32954407,61.4863739,220000,220000,220000,1
8/17/2022,0,3,2022-08-17 14:59:20+00:00,116,3.7623,2,36.80660629,51.89902496,37.78746414,52.9039917,640000,450000,320000,1
9/1/2022,0,4,2022-09-01 08:19:33+00:00,76,3.0683,4,30.60391235,53.51974869,31.61180687,54.49654388,390000,390000,190000,1
11/13/2022,0,7,2022-11-13 10:07:09+00:00,81,1.8601,1,36.82049179,51.9962616,37.82653046,52.98462296,260000,260000,240000,1
8/29/2022,0,1,2022-08-29 07:47:52+00:00,73,2.1193,3,37.29540253,60.6144104,38.29388046,61.59745789,370000,370000,180000,1
7/18/2022,0,1,2022-07-18 09:46:30+00:00,85,3.964,2,38.56339264,46.0669899,39.58465576,47.07124329,370000,370000,340000,1
10/27/2022,4,4,2022-10-27 15:32:12+00:00,114,3.1411,1,37.28754044,60.51012421,38.29933929,61.48867416,450000,230000,230000,1
10/28/2022,4,5,2022-10-28 18:39:15+00:00,132,1.4901,2,36.82017899,51.97151947,37.81680298,52.9656868,460000,250000,230000,1
10/22/2022,0,6,2022-10-22 15:09:36+00:00,111,2.5165,6,37.23028183,59.81120682,38.24366379,60.82062531,400000,200000,200000,1
8/15/2022,0,1,2022-08-15 09:21:10+00:00,83,0.9364,3,37.68383026,49.52864456,38.68396378,50.52558517,400000,280000,200000,1
9/14/2022,0,3,2022-09-14 16:53:17+00:00,128,1.5124,1,37.67186356,49.47559738,38.68180084,50.4853096,440000,260000,220000,1
9/10/2022,4,6,2022-09-10 03:49:13+00:00,49,0.9936,3,37.3833046,60.47522354,38.38602066,61.47846985,320000,290000,210000,1
9/1/2022,4,4,2022-09-01 11:24:16+00:00,95,1.5631,4,39.06641388,47.39086914,40.06966782,48.38246155,330000,180000,160000,1
7/7/2022,4,4,2022-07-07 12:05:34+00:00,99,1.3779,2,30.60642242,53.55464554,31.61112213,54.558918,440000,300000,300000,1
11/6/2022,4,7,2022-11-06 11:38:41+00:00,90,4.0478,3,37.34955978,60.51451874,38.33329391,61.50291824,520000,260000,260000,1
7/28/2022,4,4,2022-07-28 17:33:19+00:00,132,1.8747,2,33.63225555,52.67161179,34.62844086,53.68877792,350000,250000,180000,1
10/7/2022,4,5,2022-10-07 17:48:49+00:00,127,7.1045,1,33.65684509,52.71443176,34.66933441,53.73036575,910000,370000,370000,1
7/28/2022,4,4,2022-07-28 15:40:46+00:00,121,3.2689,2,35.63881683,51.83182144,36.63873291,52.84986877,420000,270000,190000,1
11/4/2022,4,5,2022-11-04 12:27:17+00:00,95,1.6403,1,30.67403793,53.46207428,31.67629433,54.46311569,310000,150000,150000,1
10/7/2022,4,5,2022-10-07 17:53:52+00:00,128,7.1045,1,33.65684509,52.71443176,34.66933441,53.73036575,910000,370000,370000,1
10/10/2022,4,1,2022-10-10 06:32:05+00:00,60,3.8342,2,37.33171463,60.54443359,38.33319855,61.56560898,510000,350000,250000,1
10/18/2022,4,2,2022-10-18 07:35:54+00:00,66,6.2057,4,35.62131882,51.84825516,36.60280228,52.83713913,640000,330000,330000,1
8/16/2022,0,2,2022-08-16 06:41:24+00:00,67,3.0836,1,36.72849274,51.98936081,37.748806,52.98700714,570000,280000,280000,1
8/25/2022,4,4,2022-08-25 09:12:05+00:00,82,1.5472,4,35.6324501,51.89435577,36.63397598,52.88490295,260000,180000,130000,1
9/6/2022,0,2,2022-09-06 16:27:38+00:00,125,1.5056,7,35.79417419,49.49655533,36.79336548,50.48451233,280000,150000,140000,1
9/21/2022,0,3,2022-09-21 16:17:22+00:00,124,2.3814,2,31.29714775,58.02705765,32.29013252,59.02332306,540000,270000,270000,1
9/22/2022,0,4,2022-09-22 12:42:20+00:00,97,4.3752,2,36.86170959,51.9683609,37.84563446,52.99015427,710000,570000,360000,1
10/4/2022,4,2,2022-10-04 10:02:57+00:00,81,4.307,2,32.34841347,49.69251633,33.35708618,50.71293259,570000,310000,290000,1
11/3/2022,4,4,2022-11-03 18:43:50+00:00,133,0.9097,2,37.31484222,60.58316803,38.31850052,61.57873154,320000,160000,160000,1
10/2/2022,0,7,2022-10-02 19:21:32+00:00,137,3.8689,1,36.85462189,51.96469498,37.87538147,52.95462799,650000,230000,230000,1
10/25/2022,4,2,2022-10-25 08:18:18+00:00,70,2.2691,6,32.88048553,55.34690857,33.88422966,56.35386658,460000,230000,230000,1
8/19/2022,4,5,2022-08-19 07:21:28+00:00,71,3.3975,5,33.62643814,52.6145134,34.61628723,53.62210464,470000,240000,240000,1
9/21/2022,4,3,2022-09-21 11:21:10+00:00,95,1.9762,5,33.70116425,52.71900177,34.70533752,53.70552444,360000,180000,180000,1
10/4/2022,4,2,2022-10-04 15:58:14+00:00,116,3.1545,3,37.27759171,60.60734558,38.29131699,61.62651062,450000,230000,230000,1
9/25/2022,4,7,2022-09-25 16:50:19+00:00,122,2.3859,3,39.0811348,47.30899429,40.09173203,48.29314423,390000,200000,200000,1
7/27/2022,4,3,2022-07-27 10:54:42+00:00,92,7.4191,3,33.66123581,52.70895767,34.66976547,53.73067474,770000,380000,380000,1
10/8/2022,4,6,2022-10-08 12:33:27+00:00,96,2.525,2,30.79650307,53.5034523,31.80806732,54.49414063,350000,180000,180000,1
6/30/2022,4,4,2022-06-30 08:59:14+00:00,80,5.0807,6,33.66446304,52.65157318,34.65590668,53.67924118,460000,300000,300000,1
9/5/2022,4,1,2022-09-05 11:35:15+00:00,96,2.1906,3,35.63319397,51.84090805,36.64319992,52.8524704,290000,180000,150000,1
11/12/2022,4,6,2022-11-12 17:16:10+00:00,124,2.577,1,30.68381691,53.46782303,31.69359207,54.48334122,350000,210000,180000,1
10/4/2022,4,2,2022-10-04 18:40:40+00:00,133,7.1094,1,33.65684509,52.71443176,34.66930389,53.73032761,750000,370000,370000,1
8/6/2022,4,6,2022-08-06 08:52:24+00:00,80,0.8516,1,39.05628967,47.23223877,40.05862808,48.2364006,280000,140000,140000,1
9/18/2022,0,7,2022-09-18 06:46:42+00:00,67,1.5122,10,39.07645416,47.28666306,40.0660553,48.28091431,180000,180000,160000,1
8/6/2022,0,6,2022-08-06 09:46:30+00:00,85,1.2042,4,36.85782623,51.95974731,37.86227417,52.95267487,420000,420000,210000,1
11/8/2022,0,2,2022-11-08 17:32:06+00:00,126,1.9441,4,36.79256821,51.89893723,37.7978363,52.90377808,330000,330000,240000,1
7/27/2022,4,3,2022-07-27 14:15:15+00:00,112,8.4744,3,37.35442352,60.48537827,38.33405304,61.47204208,830000,410000,410000,1
8/25/2022,4,4,2022-08-25 07:37:49+00:00,72,1.3795,15,33.62731934,52.6376915,34.6305275,53.6475296,340000,170000,170000,1
9/23/2022,0,5,2022-09-23 05:10:25+00:00,52,2.8977,3,36.81560516,51.95460129,37.81556702,52.93794632,550000,280000,280000,1
8/9/2022,4,2,2022-08-09 06:44:32+00:00,67,0.9999,9,33.70192719,52.68341064,34.69789124,53.68937683,480000,220000,160000,1
10/10/2022,4,1,2022-10-10 08:25:21+00:00,71,7.7857,1,33.6593399,52.70863342,34.66953659,53.73044586,950000,390000,390000,1
7/20/2022,4,3,2022-07-19 19:05:55+00:00,141,1.6882,1,37.32452774,60.49943542,38.32097626,61.50716782,350000,170000,170000,1
7/21/2022,4,4,2022-07-21 09:21:53+00:00,83,7.475,1,33.66123581,52.70895767,34.66933441,53.73036575,930000,380000,380000,1
8/22/2022,4,1,2022-08-21 18:53:13+00:00,140,8.0007,1,33.62935638,52.69583511,34.62433243,53.6993866,900000,400000,400000,1
10/28/2022,4,5,2022-10-28 08:01:43+00:00,69,2.1674,1,32.29162788,49.62127686,33.28147507,50.6123085,410000,250000,210000,1
9/5/2022,0,1,2022-09-05 17:44:13+00:00,133,3.0619,1,37.55130768,54.06424332,38.5644455,55.07083511,490000,270000,240000,1
10/8/2022,4,6,2022-10-07 20:28:28+00:00,143,2.3211,1,37.31100082,60.54800034,38.31171036,61.56155014,390000,240000,190000,1
7/24/2022,4,7,2022-07-24 09:19:53+00:00,82,2.1271,2,30.60939407,53.53218842,31.61988831,54.53772736,330000,330000,330000,1
9/21/2022,4,3,2022-09-21 14:05:03+00:00,111,4.1179,4,33.64913177,52.65989685,34.65407181,53.6869812,530000,260000,260000,1
8/9/2022,4,2,2022-08-09 08:25:11+00:00,77,2.9128,1,33.71389389,52.68251801,34.70523071,53.66226196,430000,220000,220000,1
9/15/2022,4,4,2022-09-15 17:59:15+00:00,134,2.866,6,37.31007004,60.5039711,38.32440948,61.48357773,430000,260000,210000,1
8/4/2022,4,4,2022-08-04 16:46:10+00:00,127,2.6873,2,33.68094635,52.71160889,34.68482971,53.73629761,410000,210000,210000,1
8/21/2022,0,7,2022-08-21 06:50:50+00:00,68,0.6087,2,36.73398209,51.98504257,37.73149872,52.98109055,440000,220000,220000,1
10/7/2022,0,5,2022-10-07 16:23:40+00:00,119,1.9765,2,35.79037094,49.49469376,36.8014946,50.50034714,280000,140000,140000,1
8/12/2022,4,5,2022-08-12 08:54:51+00:00,80,2.617,31,32.35305023,49.72625351,33.36208916,50.73645782,440000,220000,220000,1
8/23/2022,0,2,2022-08-23 12:06:50+00:00,99,3.002,7,31.28117561,58.05104065,32.29416466,59.05786896,560000,280000,280000,1
8/10/2022,4,3,2022-08-10 08:18:07+00:00,76,4.9953,14,35.66318512,51.88947678,36.68248749,52.89077759,520000,300000,270000,1
8/6/2022,4,6,2022-08-06 08:44:07+00:00,79,1.2403,3,33.62269592,52.6557045,34.62839508,53.65353012,330000,160000,160000,1
10/21/2022,4,5,2022-10-21 10:14:03+00:00,82,2.8115,4,38.30472946,50.59042358,39.30134583,51.6049118,520000,260000,260000,1
11/1/2022,4,2,2022-11-01 16:59:53+00:00,122,2.7939,4,33.7131424,52.65457916,34.72615433,53.6583252,420000,210000,210000,1
9/21/2022,4,3,2022-09-21 16:11:09+00:00,124,1.5602,6,39.07148361,47.3801384,40.06972504,48.39314651,320000,160000,160000,1
7/11/2022,4,1,2022-07-11 15:54:13+00:00,122,3.4256,22,30.58792877,53.53550339,31.57264328,54.52141571,410000,230000,210000,1
8/16/2022,4,2,2022-08-16 10:07:08+00:00,87,0.3372,2,32.353508,49.72127533,33.35466766,50.71905899,360000,180000,180000,1
11/5/2022,4,6,2022-11-05 13:38:49+00:00,102,2.4121,2,39.07504272,47.32524872,40.06482697,48.32704163,390000,220000,200000,1
7/23/2022,0,6,2022-07-23 07:32:03+00:00,72,3.4498,2,36.84300613,51.96857834,37.86086655,52.95700836,530000,420000,260000,1
8/6/2022,0,6,2022-08-06 11:43:45+00:00,97,2.422,2,36.71529388,51.98674011,37.72015381,52.97497177,450000,220000,220000,1
9/9/2022,4,5,2022-09-09 15:11:41+00:00,118,2.51,2,30.58807755,53.53512955,31.57646561,54.52710342,350000,180000,180000,1
7/23/2022,4,6,2022-07-23 17:10:14+00:00,130,1.1554,7,37.3614006,60.50735092,38.35528946,61.5047226,330000,160000,160000,1
7/2/2022,4,6,2022-07-02 04:56:06+00:00,56,2.2515,5,33.67559052,52.71805573,34.6629982,53.71099854,300000,190000,190000,1
